dataset,coverage_metric,coverage_metric_name,alpha,method_key,method_category,method_display_name,method_params,x_value,y_value,color,marker,alpha_transparency,set_size_metric_type
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-RErarity-0.0001,Fuzzy-RErarity,fuzzy-RErarity-0.0001,bandwidth=0.0001,0.07400555041628122,12.619696580097711,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-RErarity-0.001,Fuzzy-RErarity,fuzzy-RErarity-0.001,bandwidth=0.001,0.11008325624421832,8.504307019799434,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-RErarity-0.01,Fuzzy-RErarity,fuzzy-RErarity-0.01,bandwidth=0.01,0.1572617946345976,6.025713551041399,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-RErarity-0.1,Fuzzy-RErarity,fuzzy-RErarity-0.1,bandwidth=0.1,0.20444033302497688,4.68841604525585,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-RErarity-10,Fuzzy-RErarity,fuzzy-RErarity-10,bandwidth=10,0.25716928769657726,3.4728079197737207,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,fuzzy-RErarity-1000,Fuzzy-RErarity,fuzzy-RErarity-1000,bandwidth=1000,0.2858464384828862,2.941308819748007,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.05,cvx-cw_weight=0,Interp-Q,cvx-cw_weight=0,weight=0.0,0.28862164662349676,2.9280984829004884,gray,o,0.3,mean
plantnet,cov_below50,FracBelow50%,0.05,cvx-cw_weight=0.25,Interp-Q,cvx-cw_weight=0.25,weight=0.25,0.27012025901942643,2.9210915402417075,gray,o,0.475,mean
plantnet,cov_below50,FracBelow50%,0.05,cvx-cw_weight=0.5,Interp-Q,cvx-cw_weight=0.5,weight=0.5,0.25254394079555964,3.1629917716636666,gray,o,0.6499999999999999,mean
plantnet,cov_below50,FracBelow50%,0.05,cvx-cw_weight=0.75,Interp-Q,cvx-cw_weight=0.75,weight=0.75,0.2072155411655874,3.8080483414759576,gray,o,0.825,mean
plantnet,cov_below50,FracBelow50%,0.05,cvx-cw_weight=0.9,Interp-Q,cvx-cw_weight=0.9,weight=0.9,0.16651248843663274,5.0928902031370535,gray,o,0.9299999999999999,mean
