dataset,alpha,method,method_key,method_params,set_size_metric_type,cov_below50,undercov_gap,macro_cov,train_marginal_cov,set_size
plantnet,0.2,Fuzzy-RErandom,fuzzy-RErandom-1e-05,bandwidth=1e,mean,0.39777983348751156,0.3335698943880487,0.5208815624694807,0.8136597160985781,5.2022049370018
plantnet,0.2,Fuzzy-RErandom,fuzzy-RErandom-0.0001,bandwidth=0.0001,mean,0.48103607770582796,0.3890701673154126,0.4510806803486117,0.8114538053156926,1.393545898688609
plantnet,0.2,Fuzzy-RErandom,fuzzy-RErandom-0.001,bandwidth=0.001,mean,0.5004625346901017,0.4018122342497437,0.4358498659640185,0.8180600532901319,1.1891874517870917
plantnet,0.2,Fuzzy-RErandom,fuzzy-RErandom-0.01,bandwidth=0.01,mean,0.5161887141535615,0.41523588137874495,0.4206185538353406,0.8191997867036259,1.0846940087426074
plantnet,0.2,Fuzzy-RErandom,fuzzy-RErandom-0.1,bandwidth=0.1,mean,0.5448658649398704,0.4318398775817606,0.40188993097424636,0.8151455472574366,1.0262599640010286
plantnet,0.2,Fuzzy-RErandom,fuzzy-RErandom-10,bandwidth=10,mean,0.5504162812210915,0.43951406281187416,0.3927679324533067,0.8143848995095135,1.0124389303162766
plantnet,0.2,Fuzzy-RErandom,fuzzy-RErandom-1000,bandwidth=1000,mean,0.5550416281221091,0.44144274731503425,0.3904072600533131,0.8124810006881257,1.0066855232707637
plantnet,0.2,Fuzzy-quantile,fuzzy-quantile-1e-30,bandwidth=1e,mean,0.0064754856614246065,0.02030344971609598,0.9155358961357926,0.8105460660786266,568.854397017228
plantnet,0.2,Fuzzy-quantile,fuzzy-quantile-1e-15,bandwidth=1e,mean,0.010175763182238668,0.02335962678985452,0.9113101057070041,0.8100674973174637,547.4776292105939
plantnet,0.2,Fuzzy-quantile,fuzzy-quantile-1e-10,bandwidth=1e,mean,0.03330249768732655,0.042257306316567114,0.8877385120487676,0.8104396201457571,409.85436487528926
plantnet,0.2,Fuzzy-quantile,fuzzy-quantile-1e-05,bandwidth=1e,mean,0.2238667900092507,0.2097616829881848,0.6605050132764047,0.7962975509232081,7.287445358704037
plantnet,0.2,Fuzzy-quantile,fuzzy-quantile-0.0001,bandwidth=0.0001,mean,0.26179463459759483,0.2393451573531738,0.6233480651364754,0.793966461694817,2.650070712265364
plantnet,0.2,Fuzzy-quantile,fuzzy-quantile-0.001,bandwidth=0.001,mean,0.272895467160037,0.2491518206499705,0.6116172242346265,0.7938006156468916,2.2960915402417075
plantnet,0.2,Fuzzy-quantile,fuzzy-quantile-0.01,bandwidth=0.01,mean,0.29509713228492135,0.2697245383876971,0.5845588129372239,0.7949598833304907,2.0153638467472357
plantnet,0.2,Fuzzy-quantile,fuzzy-quantile-0.1,bandwidth=0.1,mean,0.333950046253469,0.2980530656476869,0.5497047316717905,0.7969949715082699,1.7326433530470557
plantnet,0.2,Fuzzy-quantile,fuzzy-quantile-10,bandwidth=10,mean,0.545790934320074,0.43856365159922983,0.3866503991676341,0.7832250476732738,1.0573412188223195
plantnet,0.2,Fuzzy-quantile,fuzzy-quantile-1000,bandwidth=1000,mean,0.574468085106383,0.4578716262449167,0.37087294238535307,0.8070990288394715,0.9843790177423503
plantnet,0.2,Fuzzy-REquantile,fuzzy-REquantile-1e-30,bandwidth=1e,mean,0.008325624421831638,0.01413548721460971,0.9339057069935286,0.8063836488560496,674.4578940601697
plantnet,0.2,Fuzzy-REquantile,fuzzy-REquantile-1e-15,bandwidth=1e,mean,0.008325624421831638,0.014108761768790857,0.9339397108957732,0.8070715061689537,674.4587618925174
plantnet,0.2,Fuzzy-REquantile,fuzzy-REquantile-1e-10,bandwidth=1e,mean,0.032377428307123035,0.03522191503300579,0.906292291407576,0.8081562993448861,401.63113911031115
plantnet,0.2,Fuzzy-REquantile,fuzzy-REquantile-1e-05,bandwidth=1e,mean,0.21369102682701202,0.1871707207515291,0.6948148186827665,0.8059173438666862,14.283749035741836
plantnet,0.2,Fuzzy-REquantile,fuzzy-REquantile-0.0001,bandwidth=0.0001,mean,0.23126734505087881,0.20392584142670814,0.6734869601389075,0.8097205100356291,3.3933209051169966
plantnet,0.2,Fuzzy-REquantile,fuzzy-REquantile-0.001,bandwidth=0.001,mean,0.2599444958371878,0.22955782111333672,0.640976967090704,0.8120860586426669,2.5557019799434304
plantnet,0.2,Fuzzy-REquantile,fuzzy-REquantile-0.01,bandwidth=0.01,mean,0.28769657724329323,0.2542665817914574,0.6103920781814001,0.8148964034967416,2.205258421187966
plantnet,0.2,Fuzzy-REquantile,fuzzy-REquantile-0.1,bandwidth=0.1,mean,0.34875115633672527,0.30248878675365354,0.5479639720622568,0.8139875717356853,1.8133196194394445
plantnet,0.2,Fuzzy-REquantile,fuzzy-REquantile-10,bandwidth=10,mean,0.4967622571692877,0.4072713751288711,0.42580796196094134,0.810455623744972,1.105071997942916
plantnet,0.2,Fuzzy-REquantile,fuzzy-REquantile-1000,bandwidth=1000,mean,0.5531914893617021,0.4403575066297445,0.39165435872735244,0.8129759228878884,1.0086461815376704
