dataset,coverage_metric,coverage_metric_name,alpha,method_key,method_category,method_display_name,method_params,x_value,y_value,color,marker,alpha_transparency,set_size_metric_type
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-rarity-1e-05,Fuzzy-rarity,fuzzy-rarity-1e-05,bandwidth=1e,0.016793092408131018,228.84263306762665,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-rarity-0.0001,Fuzzy-rarity,fuzzy-rarity-0.0001,bandwidth=0.0001,0.021935635136141083,133.89229236307534,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-rarity-0.001,Fuzzy-rarity,fuzzy-rarity-0.001,bandwidth=0.001,0.039066003706995756,66.50314991000258,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-rarity-0.01,Fuzzy-rarity,fuzzy-rarity-0.01,bandwidth=0.01,0.06663456866491478,40.21091540241707,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-rarity-0.1,Fuzzy-rarity,fuzzy-rarity-0.1,bandwidth=0.1,0.09456496879377715,25.13200694265878,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-rarity-10,Fuzzy-rarity,fuzzy-rarity-10,bandwidth=10,0.14065771538119973,13.329712008228336,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-rarity-1000,Fuzzy-rarity,fuzzy-rarity-1000,bandwidth=1000,0.1419156180053503,13.310233993314476,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-RErarity-1e-30,Fuzzy-RErarity,fuzzy-RErarity-1e-30,bandwidth=1e,0.0002505885763749866,1012.857482643353,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-RErarity-1e-15,Fuzzy-RErarity,fuzzy-RErarity-1e-15,bandwidth=1e,0.0002505885763749866,1012.857482643353,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-RErarity-1e-10,Fuzzy-RErarity,fuzzy-RErarity-1e-10,bandwidth=1e,0.0002505885763749866,1012.857482643353,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-RErarity-1e-05,Fuzzy-RErarity,fuzzy-RErarity-1e-05,bandwidth=1e,0.02985599821073185,150.484925430702,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-RErarity-0.0001,Fuzzy-RErarity,fuzzy-RErarity-0.0001,bandwidth=0.0001,0.031653640500649796,73.29670223707895,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-RErarity-0.001,Fuzzy-RErarity,fuzzy-RErarity-0.001,bandwidth=0.001,0.053127630453431864,43.35912188223194,gray,o,0.5,mean
plantnet,undercov_gap,UnderCovGap,0.01,fuzzy-RErarity-0.01,Fuzzy-RErarity,fuzzy-RErarity-0.01,bandwidth=0.01,0.08218351932178809,28.683562612496786,gray,o,0.5,mean
