dataset,alpha,method,method_key,method_params,set_size_metric_type,cov_below50,undercov_gap,macro_cov,train_marginal_cov,set_size
inaturalist,0.2,Fuzzy-RErarity,fuzzy-RErarity-0.001,bandwidth=0.001,mean,0.09469417833456154,0.12333850646300631,0.7879540910188244,0.7953402710026196,3.5129469790382246
inaturalist,0.2,Fuzzy-RErarity,fuzzy-RErarity-0.01,bandwidth=0.01,mean,0.09567673790223533,0.12463483723689013,0.786326782708711,0.7970206760417352,3.5346226231423192
inaturalist,0.2,Fuzzy-RErarity,fuzzy-RErarity-0.1,bandwidth=0.1,mean,0.10771309260623925,0.13438044807625965,0.7731995168628896,0.7985393951925154,3.3595085123412725
inaturalist,0.2,Fuzzy-RErarity,fuzzy-RErarity-10,bandwidth=10,mean,0.1395234586096782,0.15993620861698343,0.7385952642609611,0.8046728672667025,2.9572111536547907
inaturalist,0.2,Fuzzy-RErarity,fuzzy-RErarity-1000,bandwidth=1000,mean,0.14799803488086466,0.16836612429664838,0.726987237129734,0.8034354554667387,2.8504553615852206
inaturalist,0.2,Fuzzy-random,fuzzy-random-1e-30,bandwidth=1e,mean,0.009334315892901008,0.013174661589833797,0.9589589907161481,0.8675472258641348,6201.809418737967
inaturalist,0.2,Fuzzy-random,fuzzy-random-1e-15,bandwidth=1e,mean,0.009457135838860231,0.013229312396485091,0.9587698181218668,0.86717217045387,6200.779025244987
inaturalist,0.2,Fuzzy-random,fuzzy-random-1e-10,bandwidth=1e,mean,0.013755833947433063,0.017747145453136284,0.9521708770050852,0.8666557122527057,5758.312479719644
inaturalist,0.2,Fuzzy-random,fuzzy-random-1e-05,bandwidth=1e,mean,0.1440677966101695,0.165244278281144,0.7309071412549234,0.7971051395767861,3.149955653622342
inaturalist,0.2,Fuzzy-random,fuzzy-random-0.0001,bandwidth=0.0001,mean,0.14750675509702776,0.1680982399047312,0.7265821540243593,0.8007201831353492,2.8620503169143574
inaturalist,0.2,Fuzzy-random,fuzzy-random-0.001,bandwidth=0.001,mean,0.14934905428641612,0.17020824029006465,0.7239982502132243,0.8035917279890767,2.8097648560365154
inaturalist,0.2,Fuzzy-random,fuzzy-random-0.01,bandwidth=0.01,mean,0.14984033407025302,0.1706801255995042,0.7236870495964407,0.804246663924198,2.7825296904406516
inaturalist,0.2,Fuzzy-random,fuzzy-random-0.1,bandwidth=0.1,mean,0.14848931466470155,0.1698774005493887,0.7246516453731269,0.8047252663376561,2.781383174335345
inaturalist,0.2,Fuzzy-random,fuzzy-random-10,bandwidth=10,mean,0.14910341439449767,0.17012713144712133,0.7243833989025004,0.8048667486720849,2.795444220909858
inaturalist,0.2,Fuzzy-random,fuzzy-random-1000,bandwidth=1000,mean,0.14910341439449767,0.17009028093735595,0.7244372500416045,0.8047900434782942,2.7936487334241895
inaturalist,0.2,Fuzzy-RErandom,fuzzy-RErandom-1e-30,bandwidth=1e,mean,0.09457135838860231,0.09366544278634646,0.8403508886949448,0.747450948313511,3928.2111536547905
inaturalist,0.2,Fuzzy-RErandom,fuzzy-RErandom-1e-15,bandwidth=1e,mean,0.09543109801031688,0.09429712591734843,0.8395081837076052,0.7447363318923264,3927.1549094684924
inaturalist,0.2,Fuzzy-RErandom,fuzzy-RErandom-1e-10,bandwidth=1e,mean,0.042495701301891425,0.04529265670144699,0.911900274374605,0.789512114323465,5318.465615333031
inaturalist,0.2,Fuzzy-RErandom,fuzzy-RErandom-1e-05,bandwidth=1e,mean,0.13239990174404323,0.15617289016159785,0.7436248740843856,0.8056979209804688,3.63822008782746
inaturalist,0.2,Fuzzy-RErandom,fuzzy-RErandom-0.0001,bandwidth=0.0001,mean,0.13829525915008598,0.1601829710900187,0.7379387032071582,0.8072648187824428,3.2024358059142926
inaturalist,0.2,Fuzzy-RErandom,fuzzy-RErandom-0.001,bandwidth=0.001,mean,0.14541881601572096,0.16635422466914723,0.7296357810181372,0.8037854635883666,2.920371211629567
inaturalist,0.2,Fuzzy-RErandom,fuzzy-RErandom-0.01,bandwidth=0.01,mean,0.14603291574551708,0.16650079745184446,0.7294060874027964,0.804885456150352,2.9190949012481884
inaturalist,0.2,Fuzzy-RErandom,fuzzy-RErandom-0.1,bandwidth=0.1,mean,0.1471382952591501,0.16753421637283597,0.7282352056019844,0.8045644586480836,2.8893720120276027
inaturalist,0.2,Fuzzy-RErandom,fuzzy-RErandom-10,bandwidth=10,mean,0.14738393515106854,0.16780021008014973,0.7277861613531308,0.8043698848479136,2.8767819672485775
inaturalist,0.2,Fuzzy-RErandom,fuzzy-RErandom-1000,bandwidth=1000,mean,0.1471382952591501,0.1676312331699862,0.7280055383294793,0.8044948099794162,2.881389664049149
inaturalist,0.2,Fuzzy-quantile,fuzzy-quantile-1e-30,bandwidth=1e,mean,0.009334315892901008,0.013174661589833797,0.9589589907161481,0.8675472258641348,6201.809418737967
inaturalist,0.2,Fuzzy-quantile,fuzzy-quantile-1e-15,bandwidth=1e,mean,0.012896094325718496,0.016764914083419537,0.9538795372735903,0.8658765612775591,5921.580158781664
inaturalist,0.2,Fuzzy-quantile,fuzzy-quantile-1e-10,bandwidth=1e,mean,0.059936133628101206,0.06662734297791181,0.882058869916398,0.8423496394178173,4041.910874597097
inaturalist,0.2,Fuzzy-quantile,fuzzy-quantile-1e-05,bandwidth=1e,mean,0.19393269466961435,0.20845895495823544,0.6728242547819656,0.7608233336321608,7.106085188309862
inaturalist,0.2,Fuzzy-quantile,fuzzy-quantile-0.0001,bandwidth=0.0001,mean,0.193195774993859,0.20811297930443717,0.6725583443372731,0.761970320422971,6.374067103640729
inaturalist,0.2,Fuzzy-quantile,fuzzy-quantile-0.001,bandwidth=0.001,mean,0.1869319577499386,0.20546385709447038,0.6750011494388033,0.7653241755725138,5.5739070240335735
inaturalist,0.2,Fuzzy-quantile,fuzzy-quantile-0.01,bandwidth=0.01,mean,0.18558093834438713,0.20458822728382242,0.6760243105487412,0.7709666441237304,4.87074653341121
inaturalist,0.2,Fuzzy-quantile,fuzzy-quantile-0.1,bandwidth=0.1,mean,0.1746499631540162,0.19387900977645733,0.6909105744197307,0.7816971288175683,4.413091915979838
inaturalist,0.2,Fuzzy-quantile,fuzzy-quantile-10,bandwidth=10,mean,0.14627855563743553,0.16779117311031727,0.7272233652569073,0.8100144417539104,3.0948147186709067
inaturalist,0.2,Fuzzy-quantile,fuzzy-quantile-1000,bandwidth=1000,mean,0.14910341439449767,0.17008004468464336,0.724455583633429,0.8049248886051543,2.7960282951521838
inaturalist,0.2,Fuzzy-REquantile,fuzzy-REquantile-1e-30,bandwidth=1e,mean,0.09457135838860231,0.09366544278634646,0.8403508886949448,0.747450948313511,3928.2111536547905
inaturalist,0.2,Fuzzy-REquantile,fuzzy-REquantile-1e-15,bandwidth=1e,mean,0.04065340211250307,0.04178387860327379,0.9191477502480452,0.7897399307450639,4686.195080796937
